State,Market,Year,Month,Rainfall(mm),Arrivals (Tonnes),Modal Price (Rs./Quintal),Reported Date
Maharashtra,Mumbai- Fruit Market,,,,69,24000,13-Mar-23
Maharashtra,Solapur,,,,4,2800,14-Mar-23
Maharashtra,Nasik,,,,1,8000,14-Mar-23
Maharashtra,"Sangli(Phale, Bhajipura Market)",,,,4,9000,14-Mar-23
Maharashtra,Mumbai- Fruit Market,,,,772,20750,15-Mar-23
Maharashtra,"Sangli(Phale, Bhajipura Market)",,,,45,9000,15-Mar-23
Maharashtra,Nasik,,,,1,8000,15-Mar-23
Maharashtra,Solapur,,,,6,700,15-Mar-23
Maharashtra,"Sangli(Phale, Bhajipura Market)",,,,7,9000,16-Mar-23
Maharashtra,Mumbai- Fruit Market,,,,"1,040.00",19250,16-Mar-23
Maharashtra,Solapur,,,,4,3200,16-Mar-23
Maharashtra,Pune(Moshi),,,,1,1000,16-Mar-23
Maharashtra,Mumbai- Fruit Market,,,,945,22500,17-Mar-23
Maharashtra,"Sangli(Phale, Bhajipura Market)",,,,1,9500,17-Mar-23
Maharashtra,Pune(Moshi),,,,1,6500,17-Mar-23
Maharashtra,Mumbai- Fruit Market,,,,945,4250,17-Mar-23
Maharashtra,Mumbai- Fruit Market,,,,"1,370.00",4250,18-Mar-23
Maharashtra,Mumbai- Fruit Market,,,,"1,370.00",22000,18-Mar-23
Maharashtra,Nasik,,,,7,25000,18-Mar-23
Maharashtra,"Sangli(Phale, Bhajipura Market)",,,,56,9500,18-Mar-23
Maharashtra,Shrirampur,,,,1,12500,19-Mar-23
Maharashtra,Pune(Moshi),,,,1,9000,19-Mar-23
Maharashtra,Nasik,,,,4,25000,20-Mar-23
Maharashtra,Jalgaon,,,,2,9000,20-Mar-23
Maharashtra,"Sangli(Phale, Bhajipura Market)",,,,12,9500,20-Mar-23
Maharashtra,Jalgaon,,,,1,8000,21-Mar-23
Maharashtra,Mumbai- Fruit Market,,,,"1,156.00",4000,21-Mar-23
Maharashtra,"Sangli(Phale, Bhajipura Market)",,,,60,7500,21-Mar-23
Maharashtra,Mumbai- Fruit Market,,,,"1,156.00",22000,21-Mar-23
Maharashtra,Pune(Moshi),,,,1,9000,21-Mar-23
Maharashtra,Nasik,,,,2,25000,21-Mar-23
Maharashtra,Amrawati(Frui & Veg. Market),,,,13,5500,22-Mar-23
Maharashtra,Chattrapati Sambhajinagar,,,,1,8750,22-Mar-23
Maharashtra,Mumbai- Fruit Market,,,,825,24000,22-Mar-23
Maharashtra,Mumbai- Fruit Market,,,,825,4500,22-Mar-23
Maharashtra,"Sangli(Phale, Bhajipura Market)",,,,26,8500,22-Mar-23
Maharashtra,Kamthi,,,,1,4000,22-Mar-23
Maharashtra,Chattrapati Sambhajinagar,,,,1,11000,23-Mar-23
Maharashtra,Amrawati(Frui & Veg. Market),,,,12,5500,23-Mar-23
Maharashtra,Mumbai- Fruit Market,,,,"1,205.00",22000,23-Mar-23
Maharashtra,Pune(Moshi),,,,2,9000,23-Mar-23
Maharashtra,Mumbai- Fruit Market,,,,"1,205.00",4000,23-Mar-23
Maharashtra,Nasik,,,,1,6000,23-Mar-23
Maharashtra,"Sangli(Phale, Bhajipura Market)",,,,37,7000,23-Mar-23
Maharashtra,Shrirampur,,,,1,12000,24-Mar-23
Maharashtra,Mumbai- Fruit Market,,,,976,22500,24-Mar-23
Maharashtra,Kamthi,,,,1,3500,24-Mar-23
Maharashtra,Mumbai- Fruit Market,,,,976,4000,24-Mar-23
Maharashtra,"Sangli(Phale, Bhajipura Market)",,,,4,8500,24-Mar-23
Maharashtra,Amrawati(Frui & Veg. Market),,,,12,5500,25-Mar-23
Maharashtra,Mumbai- Fruit Market,,,,"1,200.00",4500,25-Mar-23
Maharashtra,Mumbai- Fruit Market,,,,"1,200.00",22500,25-Mar-23
Maharashtra,Chattrapati Sambhajinagar,,,,1,10750,25-Mar-23
Maharashtra,"Sangli(Phale, Bhajipura Market)",,,,27,8500,25-Mar-23
Maharashtra,Shrirampur,,,,1,15000,26-Mar-23
Maharashtra,Amrawati(Frui & Veg. Market),,,,26,4000,26-Mar-23
Maharashtra,Pune(Moshi),,,,2,9000,26-Mar-23
Maharashtra,Amrawati(Frui & Veg. Market),,,,12,3500,27-Mar-23
Maharashtra,Chattrapati Sambhajinagar,,,,1,9000,27-Mar-23
Maharashtra,"Sangli(Phale, Bhajipura Market)",,,,15,8500,27-Mar-23
Maharashtra,Pune(Moshi),,,,2,9000,27-Mar-23
Maharashtra,Mumbai- Fruit Market,,,,27,18000,27-Mar-23
Maharashtra,Amrawati(Frui & Veg. Market),,,,12,3500,28-Mar-23
Maharashtra,Mumbai- Fruit Market,,,,499,4000,28-Mar-23
Maharashtra,Nasik,,,,5,28000,28-Mar-23
Maharashtra,"Sangli(Phale, Bhajipura Market)",,,,25,8500,28-Mar-23
Maharashtra,Amrawati(Frui & Veg. Market),,,,12,3600,29-Mar-23
Maharashtra,Chattrapati Sambhajinagar,,,,1,7500,29-Mar-23
Maharashtra,Mumbai- Fruit Market,,,,"1,336.00",4000,29-Mar-23
Maharashtra,Mumbai- Fruit Market,,,,"1,336.00",17500,29-Mar-23
Maharashtra,Nasik,,,,2,28000,29-Mar-23
Maharashtra,Amrawati(Frui & Veg. Market),,,,14,3500,30-Mar-23
Maharashtra,Kamthi,,,,1,3000,30-Mar-23
Maharashtra,Mumbai- Fruit Market,,,,"1,243.00",17500,30-Mar-23
Maharashtra,Pune(Moshi),,,,2,9000,30-Mar-23
Maharashtra,Chattrapati Sambhajinagar,,,,1,7500,30-Mar-23
Maharashtra,Solapur,,,,5,2800,30-Mar-23
Maharashtra,Mumbai- Fruit Market,,,,"1,243.00",5500,30-Mar-23
Maharashtra,"Sangli(Phale, Bhajipura Market)",,,,6,7000,30-Mar-23
Maharashtra,Nasik,,,,4,29000,30-Mar-23
Maharashtra,Nasik,,,,4,28000,31-Mar-23
Maharashtra,Mumbai- Fruit Market,,,,"1,499.00",17500,31-Mar-23
Maharashtra,Kamthi,,,,1,3000,31-Mar-23
Maharashtra,Mumbai- Fruit Market,,,,"1,499.00",5750,31-Mar-23
Maharashtra,"Sangli(Phale, Bhajipura Market)",,,,23,7000,31-Mar-23
Maharashtra,Solapur,,,,11,700,31-Mar-23
Maharashtra,Amrawati(Frui & Veg. Market),,,,12,3500,01-Apr-23
Maharashtra,Chattrapati Sambhajinagar,,,,3,7500,01-Apr-23
Maharashtra,Nasik,,,,5,28000,01-Apr-23
Maharashtra,Mumbai- Fruit Market,,,,"1,239.00",18500,01-Apr-23
Maharashtra,Mumbai- Fruit Market,,,,"1,239.00",6000,01-Apr-23
Maharashtra,Pune(Moshi),,,,1,9000,01-Apr-23
Maharashtra,"Sangli(Phale, Bhajipura Market)",,,,23,8500,01-Apr-23
Maharashtra,Chattrapati Sambhajinagar,,,,2,8500,02-Apr-23
Maharashtra,Amrawati(Frui & Veg. Market),,,,12,4500,02-Apr-23
Maharashtra,Kamthi,,,,1,3000,02-Apr-23
Maharashtra,Pune(Moshi),,,,3,9000,02-Apr-23
Maharashtra,Chattrapati Sambhajinagar,,,,2,7250,03-Apr-23
Maharashtra,Amrawati(Frui & Veg. Market),,,,24,4500,03-Apr-23
Maharashtra,Nasik,,,,14,28000,03-Apr-23
Maharashtra,Mumbai- Fruit Market,,,,349,6500,03-Apr-23
Maharashtra,Mumbai- Fruit Market,,,,349,17500,03-Apr-23
Maharashtra,Nagpur,,,,74,3738,03-Apr-23
Maharashtra,"Sangli(Phale, Bhajipura Market)",,,,36,8500,03-Apr-23
Maharashtra,Pune(Moshi),,,,1,9000,03-Apr-23
Maharashtra,Chandrapur(Ganjwad),,,,3,2000,04-Apr-23
Maharashtra,Amrawati(Frui & Veg. Market),,,,12,4500,04-Apr-23
Maharashtra,Mumbai- Fruit Market,,,,"1,427.00",10000,04-Apr-23
Maharashtra,Nasik,,,,11,28000,04-Apr-23
Maharashtra,Chattrapati Sambhajinagar,,,,1,6750,04-Apr-23
Maharashtra,Mumbai- Fruit Market,,,,"1,427.00",18500,04-Apr-23
Maharashtra,Pune(Moshi),,,,1,9000,04-Apr-23
Maharashtra,"Sangli(Phale, Bhajipura Market)",,,,13,8000,04-Apr-23
Maharashtra,Amrawati(Frui & Veg. Market),,,,12,4250,05-Apr-23
Maharashtra,Jalgaon,,,,2,7500,05-Apr-23
Maharashtra,Nagpur,,,,24,3625,05-Apr-23
Maharashtra,Chandrapur(Ganjwad),,,,7,1500,05-Apr-23
Maharashtra,Chattrapati Sambhajinagar,,,,3,7000,05-Apr-23
Maharashtra,Mumbai- Fruit Market,,,,"1,307.00",19500,05-Apr-23
Maharashtra,"Sangli(Phale, Bhajipura Market)",,,,20,8000,05-Apr-23
Maharashtra,Mumbai- Fruit Market,,,,"1,307.00",10000,05-Apr-23
Maharashtra,Chattrapati Sambhajinagar,,,,2,6000,06-Apr-23
Maharashtra,Amrawati(Frui & Veg. Market),,,,12,4500,06-Apr-23
Maharashtra,Nagpur,,,,3,3625,06-Apr-23
Maharashtra,Nasik,,,,3,28000,06-Apr-23
Maharashtra,Mumbai- Fruit Market,,,,"1,387.00",7000,06-Apr-23
Maharashtra,"Sangli(Phale, Bhajipura Market)",,,,6,8000,06-Apr-23
Maharashtra,Mumbai- Fruit Market,,,,"1,387.00",20500,06-Apr-23
Maharashtra,Pune(Moshi),,,,2,9000,06-Apr-23
Maharashtra,Mumbai- Fruit Market,,,,"1,444.00",19500,07-Apr-23
Maharashtra,Mumbai- Fruit Market,,,,"1,444.00",7000,07-Apr-23
Maharashtra,Pune(Moshi),,,,2,9000,07-Apr-23
Maharashtra,Dharashiv,,,,1,8500,07-Apr-23
Maharashtra,Jalgaon,,,,3,4000,07-Apr-23
Maharashtra,Jalgaon,,,,3,4000,08-Apr-23
Maharashtra,Amrawati(Frui & Veg. Market),,,,12,3250,08-Apr-23
Maharashtra,Pune(Moshi),,,,1,9000,08-Apr-23
Maharashtra,Chattrapati Sambhajinagar,,,,11,7000,08-Apr-23
Maharashtra,Mumbai- Fruit Market,,,,"1,424.00",19500,08-Apr-23
Maharashtra,Nagpur,,,,193,3325,08-Apr-23
Maharashtra,Mumbai- Fruit Market,,,,"1,424.00",7000,08-Apr-23
Maharashtra,"Sangli(Phale, Bhajipura Market)",,,,23,8000,08-Apr-23
Maharashtra,Nasik,,,,15,25000,08-Apr-23
Maharashtra,Amrawati(Frui & Veg. Market),,,,12,3500,09-Apr-23
Maharashtra,Chattrapati Sambhajinagar,,,,4,8350,09-Apr-23
Maharashtra,Kamthi,,,,1,2500,09-Apr-23
Maharashtra,Pune(Moshi),,,,2,9000,09-Apr-23
Maharashtra,Amrawati(Frui & Veg. Market),,,,15,3250,10-Apr-23
Maharashtra,Mumbai- Fruit Market,,,,402,18000,10-Apr-23
Maharashtra,Mumbai- Fruit Market,,,,402,7000,10-Apr-23
Maharashtra,Chattrapati Sambhajinagar,,,,3,8000,10-Apr-23
Maharashtra,Pune(Moshi),,,,3,8000,10-Apr-23
Maharashtra,Kamthi,,,,1,3000,10-Apr-23
Maharashtra,Nasik,,,,17,25000,10-Apr-23
Maharashtra,Nagpur,,,,358,3625,10-Apr-23
Maharashtra,Jalgaon,,,,4,4000,10-Apr-23
Maharashtra,Chattrapati Sambhajinagar,,,,1,11000,11-Apr-23
Maharashtra,Jalgaon,,,,3,5000,11-Apr-23
Maharashtra,Mumbai- Fruit Market,,,,"1,063.00",6500,11-Apr-23
Maharashtra,Pune(Moshi),,,,3,9000,11-Apr-23
Maharashtra,Mumbai- Fruit Market,,,,"1,063.00",18000,11-Apr-23
Maharashtra,Nasik,,,,18,25000,11-Apr-23
Maharashtra,Amrawati(Frui & Veg. Market),,,,14,3250,11-Apr-23
Maharashtra,Nagpur,,,,259,3625,11-Apr-23
Maharashtra,Amrawati(Frui & Veg. Market),,,,13,3500,12-Apr-23
Maharashtra,Mumbai- Fruit Market,,,,"1,400.00",19000,12-Apr-23
Maharashtra,Chattrapati Sambhajinagar,,,,1,9250,12-Apr-23
Maharashtra,Mumbai- Fruit Market,,,,"1,400.00",10000,12-Apr-23
Maharashtra,Jalgaon,,,,1,6500,12-Apr-23
Maharashtra,"Sangli(Phale, Bhajipura Market)",,,,22,3000,12-Apr-23
Maharashtra,Nasik,,,,21,25000,12-Apr-23
Maharashtra,Nagpur,,,,240,3625,12-Apr-23
Maharashtra,Chattrapati Sambhajinagar,,,,1,8000,13-Apr-23
Maharashtra,Mumbai- Fruit Market,,,,"1,391.00",20500,13-Apr-23
Maharashtra,Mumbai- Fruit Market,,,,"1,391.00",6500,13-Apr-23
Maharashtra,Amrawati(Frui & Veg. Market),,,,14,2750,13-Apr-23
Maharashtra,Nasik,,,,17,25000,13-Apr-23
Maharashtra,"Sangli(Phale, Bhajipura Market)",,,,10,3000,13-Apr-23
Maharashtra,Jalgaon,,,,1,6000,13-Apr-23
Maharashtra,Pune(Moshi),,,,10,8000,13-Apr-23
Maharashtra,Kamthi,,,,1,3000,13-Apr-23
Maharashtra,Nagpur,,,,69,4025,13-Apr-23
Maharashtra,Mumbai- Fruit Market,,,,"1,555.00",21500,14-Apr-23
Maharashtra,Kamthi,,,,1,2500,14-Apr-23
Maharashtra,Mumbai- Fruit Market,,,,"1,555.00",8500,14-Apr-23
Maharashtra,Pune(Moshi),,,,6,7500,14-Apr-23
Maharashtra,"Sangli(Phale, Bhajipura Market)",,,,42,2750,14-Apr-23
Maharashtra,Amrawati(Frui & Veg. Market),,,,14,2700,15-Apr-23
Maharashtra,Shrirampur,,,,1,6500,15-Apr-23
Maharashtra,Chattrapati Sambhajinagar,,,,5,7750,15-Apr-23
Maharashtra,Nasik,,,,84,25000,15-Apr-23
Maharashtra,Mumbai- Fruit Market,,,,"1,372.00",8500,15-Apr-23
Maharashtra,Nagpur,,,,366,3875,15-Apr-23
Maharashtra,Pune(Moshi),,,,3,7500,15-Apr-23
Maharashtra,Jalgaon,,,,2,5000,15-Apr-23
Maharashtra,"Sangli(Phale, Bhajipura Market)",,,,42,3000,15-Apr-23
Maharashtra,Mumbai- Fruit Market,,,,"1,372.00",20500,15-Apr-23
Maharashtra,Hingna,,,,1,3000,15-Apr-23
Maharashtra,Amrawati(Frui & Veg. Market),,,,14,3750,16-Apr-23
Maharashtra,Dharashiv,,,,1,7500,16-Apr-23
Maharashtra,Chattrapati Sambhajinagar,,,,4,9000,16-Apr-23
Maharashtra,Pune(Moshi),,,,8,7500,16-Apr-23
Maharashtra,Amrawati(Frui & Veg. Market),,,,24,3500,17-Apr-23
Maharashtra,Jalgaon,,,,2,5000,17-Apr-23
Maharashtra,Chattrapati Sambhajinagar,,,,5,6500,17-Apr-23
Maharashtra,Pune(Moshi),,,,6,9000,17-Apr-23
Maharashtra,Mumbai- Fruit Market,,,,466,19500,17-Apr-23
Maharashtra,Nasik,,,,36,25000,17-Apr-23
Maharashtra,Mumbai- Fruit Market,,,,466,8500,17-Apr-23
Maharashtra,"Sangli(Phale, Bhajipura Market)",,,,55,3000,17-Apr-23
Maharashtra,Shrirampur,,,,5,6000,17-Apr-23
Maharashtra,Jalgaon,,,,7,5000,18-Apr-23
Maharashtra,Amrawati(Frui & Veg. Market),,,,12,3650,18-Apr-23
Maharashtra,Chattrapati Sambhajinagar,,,,4,8250,18-Apr-23
Maharashtra,Mumbai- Fruit Market,,,,"1,422.00",8000,18-Apr-23
Maharashtra,Mumbai- Fruit Market,,,,"1,422.00",20500,18-Apr-23
Maharashtra,Ramtek,,,,1,2600,18-Apr-23
Maharashtra,Hingna,,,,1,2200,18-Apr-23
Maharashtra,Nasik,,,,52,22000,18-Apr-23
Maharashtra,Pune(Moshi),,,,3,8000,18-Apr-23
Maharashtra,"Sangli(Phale, Bhajipura Market)",,,,11,3000,18-Apr-23
Maharashtra,Shrirampur,,,,2,4350,19-Apr-23
Maharashtra,Amrawati(Frui & Veg. Market),,,,17,3500,19-Apr-23
Maharashtra,Kamthi,,,,1,2500,19-Apr-23
Maharashtra,Chattrapati Sambhajinagar,,,,11,8500,19-Apr-23
Maharashtra,Jalgaon,,,,3,4200,19-Apr-23
Maharashtra,Hingna,,,,1,4000,19-Apr-23
Maharashtra,Bhusaval,,,,1,6600,19-Apr-23
Maharashtra,Mumbai- Fruit Market,,,,"1,421.00",8500,19-Apr-23
Maharashtra,Nagpur,,,,563,3250,19-Apr-23
Maharashtra,Nagpur,,,,563,1800,19-Apr-23
Maharashtra,Nasik,,,,48,22000,19-Apr-23
Maharashtra,"Sangli(Phale, Bhajipura Market)",,,,62,3000,19-Apr-23
Maharashtra,Mumbai- Fruit Market,,,,"1,421.00",20500,19-Apr-23
Maharashtra,Ramtek,,,,1,2200,19-Apr-23
Maharashtra,Shrirampur,,,,4,6500,20-Apr-23
Maharashtra,Amrawati(Frui & Veg. Market),,,,15,3350,20-Apr-23
Maharashtra,Hingna,,,,1,3000,20-Apr-23
Maharashtra,Kamthi,,,,1,2500,20-Apr-23
Maharashtra,Chattrapati Sambhajinagar,,,,71,10500,20-Apr-23
Maharashtra,Nagpur,,,,100,3250,20-Apr-23
Maharashtra,Jalgaon,,,,5,5000,20-Apr-23
Maharashtra,Nasik,,,,34,22000,20-Apr-23
Maharashtra,Pune(Moshi),,,,12,12500,20-Apr-23
Maharashtra,Bhusaval,,,,1,5000,20-Apr-23
Maharashtra,Mumbai- Fruit Market,,,,"1,528.00",8500,20-Apr-23
Maharashtra,Mumbai- Fruit Market,,,,"1,528.00",21500,20-Apr-23
Maharashtra,Ramtek,,,,1,2200,20-Apr-23
Maharashtra,"Sangli(Phale, Bhajipura Market)",,,,30,3000,20-Apr-23
Maharashtra,Dharashiv,,,,2,8500,21-Apr-23
Maharashtra,Kamthi,,,,2,2000,21-Apr-23
Maharashtra,Mumbai- Fruit Market,,,,"1,458.00",8500,21-Apr-23
Maharashtra,Rahata,,,,1,7000,21-Apr-23
Maharashtra,Hingna,,,,1,3000,21-Apr-23
Maharashtra,Mumbai- Fruit Market,,,,"1,458.00",22500,21-Apr-23
Maharashtra,Pune(Moshi),,,,22,13000,21-Apr-23
Maharashtra,Nasik,,,,26,22000,21-Apr-23
Maharashtra,Shrirampur,,,,6,6000,21-Apr-23
Maharashtra,"Sangli(Phale, Bhajipura Market)",,,,97,3750,21-Apr-23
Maharashtra,Rahata,,,,1,6700,22-Apr-23
Maharashtra,Shrirampur,,,,4,5500,22-Apr-23
Maharashtra,Pune(Moshi),,,,8,9000,22-Apr-23
Maharashtra,Mumbai- Fruit Market,,,,"1,304.00",21500,22-Apr-23
Maharashtra,Mumbai- Fruit Market,,,,"1,304.00",8500,22-Apr-23
Maharashtra,Ramtek,,,,1,2200,22-Apr-23
Maharashtra,Dharashiv,,,,1,8000,22-Apr-23
Maharashtra,Kamthi,,,,1,2000,22-Apr-23
Maharashtra,Amrawati(Frui & Veg. Market),,,,17,3500,23-Apr-23
Maharashtra,Shrirampur,,,,5,4000,23-Apr-23
Maharashtra,Bhusaval,,,,2,5000,23-Apr-23
Maharashtra,Chattrapati Sambhajinagar,,,,24,8250,23-Apr-23
Maharashtra,Dharashiv,,,,1,5000,23-Apr-23
Maharashtra,Pune(Moshi),,,,14,10000,23-Apr-23
Maharashtra,Ramtek,,,,2,2200,23-Apr-23
Maharashtra,Amrawati(Frui & Veg. Market),,,,14,3250,24-Apr-23
Maharashtra,Shrirampur,,,,5,5300,24-Apr-23
Maharashtra,Mumbai- Fruit Market,,,,233,8500,24-Apr-23
Maharashtra,Chattrapati Sambhajinagar,,,,47,7500,24-Apr-23
Maharashtra,Nagpur,,,,347,4250,24-Apr-23
Maharashtra,Jalgaon,,,,1,6000,24-Apr-23
Maharashtra,Nasik,,,,25,20000,24-Apr-23
Maharashtra,Nagpur,,,,347,2100,24-Apr-23
Maharashtra,Mumbai- Fruit Market,,,,233,20500,24-Apr-23
Maharashtra,Pune(Moshi),,,,8,7500,24-Apr-23
Maharashtra,Amrawati(Frui & Veg. Market),,,,26,3250,25-Apr-23
Maharashtra,Mumbai- Fruit Market,,,,"1,126.00",9000,25-Apr-23
Maharashtra,Mumbai- Fruit Market,,,,"1,126.00",23000,25-Apr-23
Maharashtra,"Sangli(Phale, Bhajipura Market)",,,,44,3000,25-Apr-23
Maharashtra,Nasik,,,,19,20000,25-Apr-23
Maharashtra,Kamthi,,,,3,2500,25-Apr-23
Maharashtra,Dharashiv,,,,2,5250,25-Apr-23
Maharashtra,Chattrapati Sambhajinagar,,,,32,6200,25-Apr-23
Maharashtra,Ramtek,,,,1,1900,25-Apr-23
Maharashtra,Jalgaon,,,,4,5000,25-Apr-23
Maharashtra,Pune(Moshi),,,,3,6500,25-Apr-23
Maharashtra,Chattrapati Sambhajinagar,,,,18,600,26-Apr-23
Maharashtra,Shrirampur,,,,2,4500,26-Apr-23
Maharashtra,Amrawati(Frui & Veg. Market),,,,12,3250,26-Apr-23
Maharashtra,Kamthi,,,,1,2000,26-Apr-23
Maharashtra,Nagpur,,,,643,2100,26-Apr-23
Maharashtra,Mumbai- Fruit Market,,,,"1,402.00",23000,26-Apr-23
Maharashtra,Jalgaon,,,,2,5200,26-Apr-23
Maharashtra,Nagpur,,,,643,3875,26-Apr-23
Maharashtra,Ramtek,,,,1,1900,26-Apr-23
Maharashtra,Dharashiv,,,,2,4750,26-Apr-23
Maharashtra,Mumbai- Fruit Market,,,,"1,402.00",9000,26-Apr-23
Maharashtra,Nasik,,,,28,20000,26-Apr-23
Maharashtra,"Sangli(Phale, Bhajipura Market)",,,,58,3000,26-Apr-23
Maharashtra,Chattrapati Sambhajinagar,,,,23,7750,27-Apr-23
Maharashtra,Amrawati(Frui & Veg. Market),,,,26,3250,27-Apr-23
Maharashtra,Shrirampur,,,,4,6550,27-Apr-23
Maharashtra,Mumbai- Fruit Market,,,,"1,562.00",23500,27-Apr-23
Maharashtra,Ramtek,,,,1,1900,27-Apr-23
Maharashtra,Jalgaon,,,,4,5000,27-Apr-23
Maharashtra,Nagpur,,,,328,3875,27-Apr-23
Maharashtra,Mumbai- Fruit Market,,,,"1,562.00",8000,27-Apr-23
Maharashtra,Nasik,,,,39,20000,27-Apr-23
Maharashtra,Nagpur,,,,328,2100,27-Apr-23
Maharashtra,"Sangli(Phale, Bhajipura Market)",,,,23,3000,27-Apr-23
Maharashtra,Shrirampur,,,,3,5500,28-Apr-23
Maharashtra,Mumbai- Fruit Market,,,,"1,727.00",8000,28-Apr-23
Maharashtra,Jalgaon,,,,2,5000,28-Apr-23
Maharashtra,Mumbai- Fruit Market,,,,"1,727.00",21500,28-Apr-23
Maharashtra,Nasik,,,,74,20000,28-Apr-23
Maharashtra,Kamthi,,,,2,2400,28-Apr-23
Maharashtra,Nagpur,,,,570,1875,28-Apr-23
Maharashtra,Dharashiv,,,,1,5500,28-Apr-23
Maharashtra,Nagpur,,,,570,2750,28-Apr-23
Maharashtra,Pune(Moshi),,,,3,7500,28-Apr-23
Maharashtra,Chattrapati Sambhajinagar,,,,22,6000,29-Apr-23
Maharashtra,Shrirampur,,,,2,4500,29-Apr-23
Maharashtra,Amrawati(Frui & Veg. Market),,,,26,3000,29-Apr-23
Maharashtra,Mumbai- Fruit Market,,,,"1,640.00",20500,29-Apr-23
Maharashtra,Mumbai- Fruit Market,,,,"1,640.00",8000,29-Apr-23
Maharashtra,Nasik,,,,72,20000,29-Apr-23
Maharashtra,Dharashiv,,,,1,5250,29-Apr-23
Maharashtra,Jalgaon,,,,4,4500,29-Apr-23
Maharashtra,Ramtek,,,,1,1900,29-Apr-23
Maharashtra,Pune(Moshi),,,,4,7500,29-Apr-23
Maharashtra,"Sangli(Phale, Bhajipura Market)",,,,115,3000,29-Apr-23
Maharashtra,Amrawati(Frui & Veg. Market),,,,13,3500,30-Apr-23
Maharashtra,Bhusaval,,,,1,4000,30-Apr-23
Maharashtra,Chattrapati Sambhajinagar,,,,35,5500,30-Apr-23
Maharashtra,Ramtek,,,,151,1500,30-Apr-23
Maharashtra,Pune(Moshi),,,,8,7000,30-Apr-23
Maharashtra,Amrawati(Frui & Veg. Market),,,,28,3750,01-May-23
Maharashtra,Shrirampur,,,,4,5800,01-May-23
Maharashtra,Chattrapati Sambhajinagar,,,,28,6500,01-May-23
Maharashtra,Mumbai- Fruit Market,,,,519,9000,01-May-23
Maharashtra,Mumbai- Fruit Market,,,,519,21500,01-May-23
Maharashtra,Nasik,,,,43,20000,01-May-23
Maharashtra,Amrawati(Frui & Veg. Market),,,,14,3250,02-May-23
Maharashtra,Chattrapati Sambhajinagar,,,,12,7250,02-May-23
Maharashtra,Mumbai- Fruit Market,,,,"1,222.00",20000,02-May-23
Maharashtra,Kamthi,,,,2,2000,02-May-23
Maharashtra,Dharashiv,,,,1,6150,02-May-23
Maharashtra,Ramtek,,,,1,1900,02-May-23
Maharashtra,Nasik,,,,38,20000,02-May-23
Maharashtra,Jalgaon,,,,1,8500,02-May-23
Maharashtra,Nagpur,,,,533,2750,02-May-23
Maharashtra,Mumbai- Fruit Market,,,,"1,222.00",8000,02-May-23
Maharashtra,"Sangli(Phale, Bhajipura Market)",,,,52,3000,02-May-23
Maharashtra,Pune(Moshi),,,,11,6500,02-May-23
Maharashtra,Nagpur,,,,533,1875,02-May-23
Maharashtra,Chattrapati Sambhajinagar,,,,17,6500,03-May-23
Maharashtra,Shrirampur,,,,4,6500,03-May-23
Maharashtra,Amrawati(Frui & Veg. Market),,,,24,2000,03-May-23
Maharashtra,Mumbai- Fruit Market,,,,"1,283.00",20000,03-May-23
Maharashtra,Nagpur,,,,623,1875,03-May-23
Maharashtra,Jalgaon,,,,4,4500,03-May-23
Maharashtra,Nasik,,,,68,20000,03-May-23
Maharashtra,"Sangli(Phale, Bhajipura Market)",,,,44,3000,03-May-23
Maharashtra,Dharashiv,,,,1,6750,03-May-23
Maharashtra,Mumbai- Fruit Market,,,,"1,283.00",8000,03-May-23
Maharashtra,Ramtek,,,,1,1900,03-May-23
Maharashtra,Nagpur,,,,623,2750,03-May-23
Maharashtra,Shrirampur,,,,2,6500,04-May-23
Maharashtra,Amrawati(Frui & Veg. Market),,,,27,3500,04-May-23
Maharashtra,Chattrapati Sambhajinagar,,,,54,7750,04-May-23
Maharashtra,Jalgaon,,,,1,8500,04-May-23
Maharashtra,Nagpur,,,,197,1875,04-May-23
Maharashtra,Pune(Moshi),,,,21,6000,04-May-23
Maharashtra,"Sangli(Phale, Bhajipura Market)",,,,17,3000,04-May-23
Maharashtra,Ramtek,,,,1,1200,04-May-23
Maharashtra,Mumbai- Fruit Market,,,,"1,227.00",20000,04-May-23
Maharashtra,Mumbai- Fruit Market,,,,"1,227.00",7000,04-May-23
Maharashtra,Nagpur,,,,197,2750,04-May-23
Maharashtra,Nasik,,,,64,20000,04-May-23
Maharashtra,Dharashiv,,,,2,6500,05-May-23
Maharashtra,Shrirampur,,,,4,5800,05-May-23
Maharashtra,Mumbai- Fruit Market,,,,"1,320.00",20000,05-May-23
Maharashtra,Mumbai- Fruit Market,,,,"1,320.00",7000,05-May-23
Maharashtra,Nasik,,,,28,20000,05-May-23
Maharashtra,Kamthi,,,,3,2000,05-May-23
Maharashtra,"Sangli(Phale, Bhajipura Market)",,,,24,3000,05-May-23
Maharashtra,Pune(Moshi),,,,6,5500,05-May-23
Maharashtra,Chattrapati Sambhajinagar,,,,53,5550,06-May-23
Maharashtra,Amrawati(Frui & Veg. Market),,,,12,3500,06-May-23
Maharashtra,Shrirampur,,,,2,4000,06-May-23
Maharashtra,Dharashiv,,,,2,5250,06-May-23
Maharashtra,Mumbai- Fruit Market,,,,"1,402.00",20000,06-May-23
Maharashtra,Kamthi,,,,1,2000,06-May-23
Maharashtra,Ramtek,,,,2,2200,06-May-23
Maharashtra,Pune(Moshi),,,,5,5500,06-May-23
