State,Market,Year,Month,Rainfall(mm),Arrivals (Tonnes),Modal Price (Rs./Quintal)
Maharashtra,Chandrapur,2014,8,237.4,0.2,5000
Maharashtra,Mumbai,2015,1,17.2,5,40000
Maharashtra,Mumbai,2015,1,17.2,2.6,40000
Maharashtra,Mumbai,2015,1,17.2,2.3,40000
Maharashtra,Mumbai,2015,1,17.2,3.4,41000
Maharashtra,Mumbai,2015,2,20.8,4,33000
Maharashtra,Mumbai,2015,2,20.8,1.7,32500
Maharashtra,Mumbai,2015,2,20.8,8,31500
Maharashtra,Mumbai,2015,2,20.8,3,32500
Maharashtra,Mumbai,2015,2,20.8,29,30000
Maharashtra,Mumbai,2015,2,20.8,12,27500
Maharashtra,Mumbai,2015,2,20.8,1,20500
Maharashtra,Mumbai,2015,2,20.8,27,20500
Maharashtra,Mumbai,2015,2,20.8,29,20500
Maharashtra,Mumbai,2015,3,61.4,13,20500
Maharashtra,Mumbai,2015,3,61.4,84,20000
Maharashtra,Mumbai,2015,3,61.4,65,20000
Maharashtra,Mumbai,2015,3,61.4,107,19500
Maharashtra,Mumbai,2015,3,61.4,17,19500
Maharashtra,Mumbai,2015,3,61.4,12,19500
Maharashtra,Mumbai,2015,3,61.4,226,19500
Maharashtra,Kamthi,2015,3,61.4,1,5000
Maharashtra,Mumbai,2015,3,61.4,135,19500
Maharashtra,Mumbai,2015,3,61.4,134,19000
Maharashtra,Mumbai,2015,3,61.4,146,19500
Maharashtra,Mumbai,2015,3,61.4,183,19500
Maharashtra,Mumbai,2015,3,61.4,43,19500
Maharashtra,Mumbai,2015,3,61.4,449,18500
Maharashtra,Karad,2015,3,61.4,1,12500
Maharashtra,Mumbai,2015,3,61.4,327,18000
Maharashtra,Mumbai,2015,3,61.4,53,19000
Maharashtra,Mumbai,2015,3,61.4,268,19000
Maharashtra,Mumbai,2015,3,61.4,335,18500
Maharashtra,Mumbai,2015,3,61.4,307,24000
Maharashtra,Mumbai,2015,3,61.4,367,19500
Maharashtra,Mumbai,2015,3,61.4,352,19500
Maharashtra,Mumbai,2015,3,61.4,127,19000
Maharashtra,Mumbai,2015,3,61.4,530,19500
Maharashtra,Mumbai,2015,4,68.8,435,19000
Maharashtra,Mumbai,2015,4,68.8,876,18500
Maharashtra,Mumbai,2015,4,68.8,875,18500
Maharashtra,Kamthi,2015,4,68.8,1,1600
Maharashtra,Nagpur,2015,4,68.8,6,4750
Maharashtra,Mumbai,2015,4,68.8,564,18500
Maharashtra,Kamthi,2015,4,68.8,1,2000
Maharashtra,Mumbai,2015,4,68.8,150,18000
Maharashtra,Nagpur,2015,4,68.8,20,4000
Maharashtra,Kamthi,2015,4,68.8,1,1600
Maharashtra,Chattrapati Sambhajinagar,2015,4,68.8,3,7000
Maharashtra,Mumbai,2015,4,68.8,779,17500
Maharashtra,Nagpur,2015,4,68.8,29,5250
Maharashtra,Nagpur,2015,4,68.8,58,4000
Maharashtra,Mumbai,2015,4,68.8,901,18500
Maharashtra,Chattrapati Sambhajinagar,2015,4,68.8,9,6500
Maharashtra,Nagpur,2015,4,68.8,54,4250
Maharashtra,Mumbai,2015,4,68.8,704,19500
Maharashtra,Mumbai,2015,4,68.8,931,17500
Maharashtra,Kamthi,2015,4,68.8,1,1500
Maharashtra,Nagpur,2015,4,68.8,76,2750
Maharashtra,Mumbai,2015,4,68.8,950,17500
Maharashtra,Chattrapati Sambhajinagar,2015,4,68.8,11,5750
Maharashtra,Nagpur,2015,4,68.8,158,2750
Maharashtra,Chattrapati Sambhajinagar,2015,4,68.8,9,6000
Maharashtra,Kamthi,2015,4,68.8,1,1600
Maharashtra,Nagpur,2015,4,68.8,181,3150
Maharashtra,Kamthi,2015,4,68.8,1,1500
Maharashtra,Mumbai,2015,4,68.8,343,17500
Maharashtra,Mumbai,2015,4,68.8,"1,229.00",17000
Maharashtra,Chattrapati Sambhajinagar,2015,4,68.8,3,6500
Maharashtra,Nagpur,2015,4,68.8,53,4850
Maharashtra,Shrirampur,2015,4,68.8,1,4750
Maharashtra,Mumbai,2015,4,68.8,891,17000
Maharashtra,Nagpur,2015,4,68.8,100,3950
Maharashtra,Chattrapati Sambhajinagar,2015,4,68.8,9,4100
Maharashtra,Kamthi,2015,4,68.8,1,1400
Maharashtra,Nagpur,2015,4,68.8,100,2000
Maharashtra,Karad,2015,4,68.8,2,5000
Maharashtra,Shrirampur,2015,4,68.8,1,3000
Maharashtra,Nagpur,2015,4,68.8,100,4250
Maharashtra,Chattrapati Sambhajinagar,2015,4,68.8,6,8000
Maharashtra,Kamthi,2015,4,68.8,1,1400
Maharashtra,Mumbai,2015,4,68.8,"1,124.00",17000
Maharashtra,Nagpur,2015,4,68.8,100,1950
Maharashtra,Shrirampur,2015,4,68.8,2,4000
Maharashtra,Nagpur,2015,4,68.8,150,3750
Maharashtra,Nagpur,2015,4,68.8,150,1750
Maharashtra,Kamthi,2015,4,68.8,1,1200
Maharashtra,Mumbai,2015,4,68.8,959,17000
Maharashtra,Shrirampur,2015,4,68.8,1,4000
Maharashtra,Chattrapati Sambhajinagar,2015,4,68.8,11,7000
Maharashtra,Nagpur,2015,4,68.8,200,1750
Maharashtra,Nagpur,2015,4,68.8,200,3000
Maharashtra,Kamthi,2015,4,68.8,1,1200
Maharashtra,Mumbai,2015,4,68.8,"1,174.00",17000
Maharashtra,Shrirampur,2015,4,68.8,1,4000
Maharashtra,Kamthi,2015,4,68.8,1,1200
Maharashtra,Chattrapati Sambhajinagar,2015,4,68.8,11,8000
Maharashtra,Ramtek,2015,4,68.8,1,900
Maharashtra,Mumbai,2015,4,68.8,417,17000
Maharashtra,Nagpur,2015,4,68.8,200,3000
Maharashtra,Jalgaon,2015,4,68.8,5,4000
Maharashtra,Nagpur,2015,4,68.8,200,1750
Maharashtra,Chattrapati Sambhajinagar,2015,4,68.8,35,12500
Maharashtra,Mumbai,2015,4,68.8,"1,784.00",16750
Maharashtra,Nagpur,2015,4,68.8,200,1850
Maharashtra,Karad,2015,4,68.8,1,6000
Maharashtra,Karad,2015,4,68.8,1,2550
Maharashtra,Nagpur,2015,4,68.8,200,3050
Maharashtra,Kamthi,2015,4,68.8,1,1200
Maharashtra,Nagpur,2015,4,68.8,250,2750
Maharashtra,Nagpur,2015,4,68.8,250,1950
Maharashtra,Mumbai,2015,4,68.8,"1,249.00",16500
Maharashtra,Chattrapati Sambhajinagar,2015,4,68.8,8,8000
Maharashtra,Shrirampur,2015,4,68.8,1,4000
Maharashtra,Nagpur,2015,4,68.8,242,2800
Maharashtra,Chattrapati Sambhajinagar,2015,4,68.8,14,6500
Maharashtra,Mumbai,2015,4,68.8,"1,487.00",16500
Maharashtra,Nagpur,2015,4,68.8,242,1950
Maharashtra,Shrirampur,2015,4,68.8,1,4000
Maharashtra,Nagpur,2015,4,68.8,250,1750
Maharashtra,Kamthi,2015,4,68.8,1,1400
Maharashtra,Mumbai,2015,4,68.8,"1,413.00",16000
Maharashtra,Nagpur,2015,4,68.8,250,2500
Maharashtra,Jalgaon,2015,4,68.8,4,4500
Maharashtra,Chattrapati Sambhajinagar,2015,4,68.8,31,4600
Maharashtra,Mumbai,2015,4,68.8,"1,556.00",16000
Maharashtra,Karad,2015,4,68.8,1,2750
Maharashtra,Nagpur,2015,4,68.8,250,2600
Maharashtra,Nagpur,2015,4,68.8,250,1850
Maharashtra,Karad,2015,4,68.8,1,6000
Maharashtra,Shrirampur,2015,4,68.8,1,4000
Maharashtra,Kamthi,2015,4,68.8,1,1800
Maharashtra,Jalgaon,2015,4,68.8,4,3200
Maharashtra,Nagpur,2015,4,68.8,150,1500
Maharashtra,Karad,2015,4,68.8,1,5500
Maharashtra,Karad,2015,4,68.8,1,11500
Maharashtra,Mumbai,2015,4,68.8,436,16500
Maharashtra,Chattrapati Sambhajinagar,2015,4,68.8,19,5000
Maharashtra,Kamthi,2015,4,68.8,1,1400
Maharashtra,Nagpur,2015,4,68.8,150,2150
Maharashtra,Nagpur,2015,4,68.8,200,2200
Maharashtra,Jalgaon,2015,4,68.8,5,3500
Maharashtra,Nagpur,2015,4,68.8,200,1500
Maharashtra,Chattrapati Sambhajinagar,2015,4,68.8,21,5500
Maharashtra,Karad,2015,4,68.8,1,14000
Maharashtra,Mumbai,2015,4,68.8,"1,861.00",15000
Maharashtra,Kamthi,2015,4,68.8,1,1800
Maharashtra,Karad,2015,4,68.8,1,6000
Maharashtra,Karad,2015,4,68.8,1,5500
Maharashtra,Shrirampur,2015,4,68.8,1,4000
Maharashtra,Jalgaon,2015,4,68.8,4,3000
Maharashtra,Mumbai,2015,4,68.8,"1,663.00",14000
Maharashtra,Nagpur,2015,4,68.8,410,1950
Maharashtra,Kamthi,2015,4,68.8,1,600
Maharashtra,Karad,2015,4,68.8,1,5500
Maharashtra,Karad,2015,4,68.8,1,13000
Maharashtra,Nagpur,2015,4,68.8,410,1500
Maharashtra,Karad,2015,4,68.8,1,6000
Maharashtra,Shrirampur,2015,4,68.8,1,4000
Maharashtra,Nagpur,2015,4,68.8,500,1050
Maharashtra,Kamthi,2015,4,68.8,1,1400
Maharashtra,Nagpur,2015,4,68.8,500,1950
Maharashtra,Jalgaon,2015,4,68.8,4,3000
Maharashtra,Mumbai,2015,4,68.8,"1,709.00",14000
Maharashtra,Chattrapati Sambhajinagar,2015,4,68.8,28,4500
Maharashtra,Shrirampur,2015,5,23.4,1,3000
Maharashtra,Mumbai,2015,5,23.4,"1,783.00",14000
Maharashtra,Chattrapati Sambhajinagar,2015,5,23.4,36,4400
Maharashtra,Mumbai,2015,5,23.4,"1,664.00",14000
Maharashtra,Nagpur,2015,5,23.4,250,2100
Maharashtra,Jalgaon,2015,5,23.4,5,3000
Maharashtra,Nagpur,2015,5,23.4,250,1300
Maharashtra,Shrirampur,2015,5,23.4,1,3000
Maharashtra,Shrirampur,2015,5,23.4,1,3750
Maharashtra,Kamthi,2015,5,23.4,1,600
Maharashtra,Chattrapati Sambhajinagar,2015,5,23.4,50,4100
Maharashtra,Mumbai,2015,5,23.4,452,15000
Maharashtra,Nagpur,2015,5,23.4,300,2500
Maharashtra,Karad,2015,5,23.4,1,11000
Maharashtra,Mumbai,2015,5,23.4,"1,869.00",15000
Maharashtra,Jalgaon,2015,5,23.4,4,3000
Maharashtra,Kamthi,2015,5,23.4,2,600
Maharashtra,Nagpur,2015,5,23.4,300,1200
Maharashtra,Karad,2015,5,23.4,1,2650
Maharashtra,Jalgaon,2015,5,23.4,4,2700
Maharashtra,Shrirampur,2015,5,23.4,1,4000
Maharashtra,Chattrapati Sambhajinagar,2015,5,23.4,27,3750
Maharashtra,Nagpur,2015,5,23.4,500,1300
Maharashtra,Mumbai,2015,5,23.4,"1,272.00",15000
Maharashtra,Karad,2015,5,23.4,1,9000
Maharashtra,Nagpur,2015,5,23.4,500,2350
Maharashtra,Karad,2015,5,23.4,1,2650
Maharashtra,Kamthi,2015,5,23.4,1,600
Maharashtra,Chattrapati Sambhajinagar,2015,5,23.4,34,3600
Maharashtra,Shrirampur,2015,5,23.4,1,3000
Maharashtra,Mumbai,2015,5,23.4,"1,233.00",15000
Maharashtra,Kamthi,2015,5,23.4,1,800
Maharashtra,Jalgaon,2015,5,23.4,5,3200
Maharashtra,Nagpur,2015,5,23.4,500,1300
Maharashtra,Nagpur,2015,5,23.4,500,2200
Maharashtra,Shrirampur,2015,5,23.4,1,3000
Maharashtra,Jalgaon,2015,5,23.4,4,3000
Maharashtra,Mumbai,2015,5,23.4,"1,641.00",13500
Maharashtra,Nagpur,2015,5,23.4,600,1400
Maharashtra,Nagpur,2015,5,23.4,600,2150
Maharashtra,Chattrapati Sambhajinagar,2015,5,23.4,42,4250
Maharashtra,Shrirampur,2015,5,23.4,1,3000
Maharashtra,Nagpur,2015,5,23.4,600,1250
Maharashtra,Nagpur,2015,5,23.4,600,2250
Maharashtra,Karad,2015,5,23.4,1,12050
Maharashtra,Karad,2015,5,23.4,1,2250
Maharashtra,Kamthi,2015,5,23.4,1,1200
Maharashtra,Barshi,2015,5,23.4,1,500
Maharashtra,Mumbai,2015,5,23.4,"1,608.00",14000
Maharashtra,Shrirampur,2015,5,23.4,1,4000
Maharashtra,Shrirampur,2015,5,23.4,1,4000
Maharashtra,Mumbai,2015,5,23.4,727,14500
Maharashtra,Nagpur,2015,5,23.4,600,2250
Maharashtra,Nagpur,2015,5,23.4,600,1300
Maharashtra,Jalgaon,2015,5,23.4,5,3500
Maharashtra,Nagpur,2015,5,23.4,500,2500
Maharashtra,Mumbai,2015,5,23.4,"1,879.00",14500
Maharashtra,Chattrapati Sambhajinagar,2015,5,23.4,25,4000
Maharashtra,Nagpur,2015,5,23.4,500,1300
Maharashtra,Jalgaon,2015,5,23.4,4,3500
Maharashtra,Shrirampur,2015,5,23.4,1,3000
Maharashtra,Jalgaon,2015,5,23.4,5,3200
Maharashtra,Nagpur,2015,5,23.4,500,1250
Maharashtra,Nagpur,2015,5,23.4,500,2500
Maharashtra,Mumbai,2015,5,23.4,"1,322.00",14500
Maharashtra,Shrirampur,2015,5,23.4,1,3000
Maharashtra,Chattrapati Sambhajinagar,2015,5,23.4,34,4600
Maharashtra,Jalgaon,2015,5,23.4,4,3000
Maharashtra,Mumbai,2015,5,23.4,"1,552.00",14000
Maharashtra,Kamthi,2015,5,23.4,1,1000
Maharashtra,Nagpur,2015,5,23.4,500,2150
Maharashtra,Nagpur,2015,5,23.4,500,1300
Maharashtra,Jalgaon,2015,5,23.4,4,3200
Maharashtra,Shrirampur,2015,5,23.4,2,3000
Maharashtra,Dharashiv,2015,5,23.4,3,4000
Maharashtra,Kamthi,2015,5,23.4,1,1200
Maharashtra,Mumbai,2015,5,23.4,"1,703.00",14000
Maharashtra,Nagpur,2015,5,23.4,279,2250
Maharashtra,Nagpur,2015,5,23.4,279,1250
Maharashtra,Shrirampur,2015,5,23.4,1,4000
Maharashtra,Nagpur,2015,5,23.4,400,2100
Maharashtra,Karad,2015,5,23.4,1,1750
Maharashtra,Chattrapati Sambhajinagar,2015,5,23.4,47,3500
Maharashtra,Mumbai,2015,5,23.4,"1,550.00",14500
Maharashtra,Jalgaon,2015,5,23.4,5,3100
Maharashtra,Nagpur,2015,5,23.4,400,1200
Maharashtra,Karad,2015,5,23.4,1,11500
Maharashtra,Karad,2015,5,23.4,1,2750
Maharashtra,Chattrapati Sambhajinagar,2015,5,23.4,39,3000
Maharashtra,Shrirampur,2015,5,23.4,2,4000
Maharashtra,Kolhapur,2015,5,23.4,1,1300
Maharashtra,Kamthi,2015,5,23.4,1,800
Maharashtra,Kolhapur,2015,5,23.4,1,6000
Maharashtra,Shrirampur,2015,5,23.4,1,4000
Maharashtra,Nagpur,2015,5,23.4,361,1200
Maharashtra,Jalgaon,2015,5,23.4,7,4000
Maharashtra,Chattrapati Sambhajinagar,2015,5,23.4,29,3500
Maharashtra,Karad,2015,5,23.4,1,2700
Maharashtra,Karad,2015,5,23.4,1,8000
Maharashtra,Mumbai,2015,5,23.4,448,14000
Maharashtra,Nagpur,2015,5,23.4,361,1900
Maharashtra,Karad,2015,5,23.4,1,2250
Maharashtra,Chattrapati Sambhajinagar,2015,5,23.4,40,5000
Maharashtra,Kolhapur,2015,5,23.4,2,1300
Maharashtra,Kolhapur,2015,5,23.4,2,4500
Maharashtra,Mumbai,2015,5,23.4,"1,541.00",13000
Maharashtra,Nagpur,2015,5,23.4,400,1500
Maharashtra,Kamthi,2015,5,23.4,1,1000
Maharashtra,Nagpur,2015,5,23.4,400,2300
Maharashtra,Shrirampur,2015,5,23.4,2,4000
Maharashtra,Kolhapur,2015,5,23.4,49,6000
Maharashtra,Nagpur,2015,5,23.4,693,1750
Maharashtra,Kamthi,2015,5,23.4,2,800
Maharashtra,Jalgaon,2015,5,23.4,3,3000
Maharashtra,Mumbai,2015,5,23.4,"1,516.00",12500
Maharashtra,Karad,2015,5,23.4,1,2250
Maharashtra,Nagpur,2015,5,23.4,693,2100
Maharashtra,Karad,2015,5,23.4,1,8000
Maharashtra,Karad,2015,5,23.4,1,2250
Maharashtra,Shrirampur,2015,5,23.4,1,4000
Maharashtra,Chattrapati Sambhajinagar,2015,5,23.4,36,4400
Maharashtra,Kamthi,2015,5,23.4,1,800
Maharashtra,Mumbai,2015,5,23.4,"1,427.00",12000
Maharashtra,Jalgaon,2015,5,23.4,4,3000
Maharashtra,Nagpur,2015,5,23.4,241,1100
Maharashtra,Nagpur,2015,5,23.4,241,2800
Maharashtra,Shrirampur,2015,5,23.4,1,4000
Maharashtra,Mumbai,2015,5,23.4,"1,377.00",11000
Maharashtra,Nagpur,2015,5,23.4,314,3000
Maharashtra,Nagpur,2015,5,23.4,314,1250
Maharashtra,Kamthi,2015,5,23.4,2,800
Maharashtra,Dharashiv,2015,5,23.4,2,2100
Maharashtra,Shrirampur,2015,5,23.4,1,4000
Maharashtra,Chattrapati Sambhajinagar,2015,5,23.4,27,4000
Maharashtra,Nagpur,2015,5,23.4,369,3100
Maharashtra,Mumbai,2015,5,23.4,"1,278.00",11000
Maharashtra,Kolhapur,2015,5,23.4,12,3500
Maharashtra,Nagpur,2015,5,23.4,369,1400
Maharashtra,Jalgaon,2015,5,23.4,4,3100
Maharashtra,Kamthi,2015,5,23.4,1,1000
Maharashtra,Chattrapati Sambhajinagar,2015,5,23.4,37,4500
Maharashtra,Kamthi,2015,5,23.4,1,1000
Maharashtra,Shrirampur,2015,5,23.4,2,3000
Maharashtra,Jalgaon,2015,5,23.4,5,3500
Maharashtra,Mumbai,2015,5,23.4,663,11000
Maharashtra,Nagpur,2015,5,23.4,881,1250
Maharashtra,Kamthi,2015,5,23.4,1,1200
Maharashtra,Nagpur,2015,5,23.4,881,2350
Maharashtra,Mumbai,2015,5,23.4,"1,343.00",11000
Maharashtra,Jalgaon,2015,5,23.4,5,3100
Maharashtra,Nagpur,2015,5,23.4,400,2050
Maharashtra,Nagpur,2015,5,23.4,400,1200
Maharashtra,Kolhapur,2015,5,23.4,13,4000
Maharashtra,Kamthi,2015,5,23.4,1,1200
Maharashtra,Shrirampur,2015,5,23.4,2,4000
Maharashtra,Jalgaon,2015,5,23.4,4,3100
Maharashtra,Kolhapur,2015,5,23.4,26,5000
Maharashtra,Kamthi,2015,5,23.4,1,1400
Maharashtra,Dharashiv,2015,5,23.4,2,3200
Maharashtra,Chattrapati Sambhajinagar,2015,5,23.4,45,3000
Maharashtra,Nagpur,2015,5,23.4,600,1300
Maharashtra,Mumbai,2015,5,23.4,"1,130.00",10000
Maharashtra,Nagpur,2015,5,23.4,600,1800
Maharashtra,Dharashiv,2015,5,23.4,1,2300
Maharashtra,Kamthi,2015,5,23.4,1,1200
Maharashtra,Nagpur,2015,5,23.4,772,1100
Maharashtra,Mumbai,2015,5,23.4,"1,052.00",9500
Maharashtra,Kolhapur,2015,5,23.4,8,3500
Maharashtra,Chattrapati Sambhajinagar,2015,5,23.4,37,2500
Maharashtra,Jalgaon,2015,5,23.4,4,2500
Maharashtra,Karad,2015,5,23.4,1,3000
Maharashtra,Karad,2015,5,23.4,1,8000
Maharashtra,Nagpur,2015,5,23.4,772,1700
Maharashtra,Shrirampur,2015,5,23.4,2,4000
Maharashtra,Jalgaon,2015,5,23.4,4,3000
Maharashtra,Mumbai,2015,5,23.4,"1,171.00",10000
Maharashtra,Kamthi,2015,5,23.4,1,1600
Maharashtra,Nagpur,2015,5,23.4,600,1750
Maharashtra,Dharashiv,2015,5,23.4,2,1600
Maharashtra,Nagpur,2015,5,23.4,600,1400
Maharashtra,Shrirampur,2015,5,23.4,2,4000
Maharashtra,Jalgaon,2015,5,23.4,5,3500
Maharashtra,Chattrapati Sambhajinagar,2015,5,23.4,43,4150
Maharashtra,Kolhapur,2015,5,23.4,4,4500
Maharashtra,Nagpur,2015,5,23.4,500,1950
Maharashtra,Nagpur,2015,5,23.4,500,1200
Maharashtra,Mumbai,2015,5,23.4,"1,060.00",10000
Maharashtra,Kolhapur,2015,5,23.4,4,1600
Maharashtra,Karad,2015,5,23.4,1,9000
Maharashtra,Kolhapur,2015,5,23.4,4,1750
Maharashtra,Karad,2015,5,23.4,1,2500
Maharashtra,Kamthi,2015,5,23.4,1,1400
Maharashtra,Karad,2015,5,23.4,1,900
Maharashtra,Chattrapati Sambhajinagar,2015,5,23.4,54,3300
Maharashtra,Dharashiv,2015,5,23.4,4,2700
Maharashtra,Kolhapur,2015,5,23.4,44,5500
Maharashtra,Kamthi,2015,5,23.4,1,1400
Maharashtra,Shrirampur,2015,6,189.0,1,3750
Maharashtra,Mumbai,2015,6,189.0,584,10000
Maharashtra,Kolhapur,2015,6,189.0,2,5000
Maharashtra,Nagpur,2015,6,189.0,322,2200
Maharashtra,Nagpur,2015,6,189.0,322,1350
Maharashtra,Chattrapati Sambhajinagar,2015,6,189.0,95,2700
Maharashtra,Kolhapur,2015,6,189.0,2,1300
Maharashtra,Kamthi,2015,6,189.0,1,1600
Maharashtra,Barshi,2015,6,189.0,2,300
Maharashtra,Kolhapur,2015,6,189.0,1,4500
Maharashtra,Kamthi,2015,6,189.0,2,1000
Maharashtra,Nagpur,2015,6,189.0,479,2100
Maharashtra,Mumbai,2015,6,189.0,"1,107.00",11000
Maharashtra,Kolhapur,2015,6,189.0,1,1300
Maharashtra,Jalgaon,2015,6,189.0,4,3500
Maharashtra,Dharashiv,2015,6,189.0,2,3300
Maharashtra,Barshi,2015,6,189.0,15,300
Maharashtra,Kolhapur,2015,6,189.0,1,425
Maharashtra,Nagpur,2015,6,189.0,479,1250
Maharashtra,Shrirampur,2015,6,189.0,2,4000
Maharashtra,Chattrapati Sambhajinagar,2015,6,189.0,73,2850
Maharashtra,Kolhapur,2015,6,189.0,25,5000
Maharashtra,Mumbai,2015,6,189.0,"1,041.00",7500
Maharashtra,Jalgaon,2015,6,189.0,2,3100
Maharashtra,Barshi,2015,6,189.0,2,250
Maharashtra,Nagpur,2015,6,189.0,250,1900
Maharashtra,Karad,2015,6,189.0,1,8500
Maharashtra,Karad,2015,6,189.0,1,1750
Maharashtra,Nagpur,2015,6,189.0,250,1250
Maharashtra,Karad,2015,6,189.0,1,3250
Maharashtra,Chattrapati Sambhajinagar,2015,6,189.0,72,4500
Maharashtra,Dharashiv,2015,6,189.0,1,2900
Maharashtra,Jalgaon,2015,6,189.0,2,2250
Maharashtra,Kolhapur,2015,6,189.0,35,4500
Maharashtra,Shrirampur,2015,6,189.0,1,3750
Maharashtra,Kolhapur,2015,6,189.0,35,500
Maharashtra,Kamthi,2015,6,189.0,1,1400
Maharashtra,Mumbai,2015,6,189.0,937,9000
Maharashtra,Nagpur,2015,6,189.0,400,2350
Maharashtra,Nagpur,2015,6,189.0,400,1250
Maharashtra,Dharashiv,2015,6,189.0,1,2400
Maharashtra,Jalgaon,2015,6,189.0,4,3100
Maharashtra,Nagpur,2015,6,189.0,400,1550
Maharashtra,Kamthi,2015,6,189.0,1,1200
Maharashtra,Nagpur,2015,6,189.0,400,2400
Maharashtra,Shrirampur,2015,6,189.0,1,4000
Maharashtra,Kamthi,2015,6,189.0,1,1200
Maharashtra,Nagpur,2015,6,189.0,350,1300
Maharashtra,Kolhapur,2015,6,189.0,46,5000
Maharashtra,Jalgaon,2015,6,189.0,4,3200
Maharashtra,Chattrapati Sambhajinagar,2015,6,189.0,37,2150
Maharashtra,Nagpur,2015,6,189.0,350,2250
Maharashtra,Chandrapur,2015,6,189.0,20,3000
Maharashtra,Shrirampur,2015,6,189.0,2,3750
Maharashtra,Kolhapur,2015,6,189.0,1,1600
Maharashtra,Dharashiv,2015,6,189.0,3,2400
Maharashtra,Kolhapur,2015,6,189.0,1,5000
Maharashtra,Kamthi,2015,6,189.0,1,1400
Maharashtra,Chattrapati Sambhajinagar,2015,6,189.0,32,2500
Maharashtra,Shrirampur,2015,6,189.0,1,3750
Maharashtra,Nagpur,2015,6,189.0,350,1500
Maharashtra,Jalgaon,2015,6,189.0,4,3100
Maharashtra,Chandrapur,2015,6,189.0,2,2400
Maharashtra,Kamthi,2015,6,189.0,1,1200
Maharashtra,Kolhapur,2015,6,189.0,13,4000
Maharashtra,Barshi,2015,6,189.0,1,250
Maharashtra,Nagpur,2015,6,189.0,350,2550
Maharashtra,Jalgaon,2015,6,189.0,4,3100
Maharashtra,Kolhapur,2015,6,189.0,1,3500
Maharashtra,Kolhapur,2015,6,189.0,1,1700
Maharashtra,Chandrapur,2015,6,189.0,10,2200
Maharashtra,Barshi,2015,6,189.0,1,250
Maharashtra,Karad,2015,6,189.0,1,1500
Maharashtra,Nagpur,2015,6,189.0,200,2650
Maharashtra,Kamthi,2015,6,189.0,1,1400
Maharashtra,Nagpur,2015,6,189.0,200,1400
Maharashtra,Shrirampur,2015,6,189.0,2,3550
Maharashtra,Kolhapur,2015,6,189.0,2,6000
Maharashtra,Jalgaon,2015,6,189.0,3,4500
Maharashtra,Chattrapati Sambhajinagar,2015,6,189.0,36,3000
Maharashtra,Kolhapur,2015,6,189.0,2,1600
Maharashtra,Kamthi,2015,6,189.0,1,1400
Maharashtra,Nagpur,2015,6,189.0,250,1400
Maharashtra,Nagpur,2015,6,189.0,250,2350
Maharashtra,Chandrapur,2015,6,189.0,2,3000
Maharashtra,Shrirampur,2015,6,189.0,1,3750
Maharashtra,Kolhapur,2015,6,189.0,1,5000
Maharashtra,Nagpur,2015,6,189.0,150,2600
Maharashtra,Jalgaon,2015,6,189.0,5,3200
Maharashtra,Kolhapur,2015,6,189.0,1,1800
Maharashtra,Kamthi,2015,6,189.0,1,1400
Maharashtra,Nagpur,2015,6,189.0,150,1500
Maharashtra,Shrirampur,2015,6,189.0,2,3750
Maharashtra,Jalgaon,2015,6,189.0,3,3100
Maharashtra,Nagpur,2015,6,189.0,200,2650
Maharashtra,Nagpur,2015,6,189.0,200,1400
Maharashtra,Kamthi,2015,6,189.0,1,1400
Maharashtra,Barshi,2015,6,189.0,15,300
Maharashtra,Jalgaon,2015,6,189.0,5,3100
Maharashtra,Shrirampur,2015,6,189.0,1,3550
Maharashtra,Kolhapur,2015,6,189.0,3,3000
Maharashtra,Kolhapur,2015,6,189.0,3,1700
Maharashtra,Kolhapur,2015,6,189.0,3,4500
Maharashtra,Nagpur,2015,6,189.0,150,1750
Maharashtra,Karad,2015,6,189.0,1,1700
Maharashtra,Nagpur,2015,6,189.0,150,2700
Maharashtra,Chandrapur,2015,6,189.0,8,1800
Maharashtra,Chattrapati Sambhajinagar,2015,6,189.0,26,3500
Maharashtra,Kolhapur,2015,6,189.0,3,375
Maharashtra,Shrirampur,2015,6,189.0,2,3000
Maharashtra,Kolhapur,2015,6,189.0,3,4500
Maharashtra,Kamthi,2015,6,189.0,2,1400
Maharashtra,Kolhapur,2015,6,189.0,3,1500
Maharashtra,Jalgaon,2015,6,189.0,4,3000
Maharashtra,Chattrapati Sambhajinagar,2015,6,189.0,35,2350
Maharashtra,Kamthi,2015,6,189.0,1,1400
Maharashtra,Nagpur,2015,6,189.0,151,1550
Maharashtra,Nagpur,2015,6,189.0,151,2200
Maharashtra,Kolhapur,2015,6,189.0,5,2500
Maharashtra,Barshi,2015,6,189.0,2,300
Maharashtra,Kolhapur,2015,6,189.0,5,3500
Maharashtra,Kolhapur,2015,6,189.0,5,1500
Maharashtra,Kolhapur,2015,6,189.0,2,3500
Maharashtra,Kamthi,2015,6,189.0,1,1200
Maharashtra,Jalgaon,2015,6,189.0,4,3000
Maharashtra,Chattrapati Sambhajinagar,2015,6,189.0,41,2850
Maharashtra,Karad,2015,6,189.0,1,1500
Maharashtra,Nagpur,2015,6,189.0,150,1600
Maharashtra,Kolhapur,2015,6,189.0,2,1700
Maharashtra,Nagpur,2015,6,189.0,150,2550
Maharashtra,Barshi,2015,6,189.0,1,300
Maharashtra,Shrirampur,2015,6,189.0,3,3000
